lat,lon,month,day_of_year,ndvi,ndwi,ndbi,nbr,no2,so2,co,o3,temperature,dewpoint,wind_speed,rainfall,lst,temp_diff,pollution_index,green_inverse,aqi,heat_score,flood_score,veg_score
19.07,72.87,1,6,0.2775449082659346,0.14683530152071148,0.4829060513276776,0.2953543115017955,0.04388369821016059,0.014333536293485123,0.3816890887630149,0.029302305597476836,26.0,22.876730220109746,15.3,0.0,28.433677059640374,3.1232697798902542,0.43990632326666057,0.7224550917340654,0.3744458029797604,18.03281638319085,7.341765076035574,21.847404596557546
28.61,77.2,9,247,0.5804007718463766,0.1514161475693336,0.5005499596240665,0.26487273964507074,0.030451770486483443,0.02471103284267313,0.4263835503927192,0.06730148991865266,31.45,25.934416549147116,18.6,0.0,33.71505554866611,5.515583450852883,0.48154635372187576,0.4195992281536234,0.31806131474401494,13.432993105449196,7.5708073784666805,52.74262239173625
19.07,72.87,7,194,0.5933062544637249,0.5431040034350344,0.3598917921908838,0.2640690645132827,0.048804963680477126,0.010147212102192747,0.4464192672379997,0.03436418220350378,25.950000000000003,20.84193690569291,18.2,10.9,26.846051763861535,5.1080630943070915,0.5053714430206695,0.40669374553627513,0.35614568502950306,6.828545817155554,48.95520017175172,54.04924415610683
19.07,72.87,7,205,0.6605047688315597,0.5741316098680809,0.41776523624731987,0.24870808617714638,0.06558051194803227,0.019791161063461047,1.1271596316971124,0.06720105264534426,26.65,20.945716923231956,26.8,58.2,27.0869296259781,5.704283076768043,1.2125313047086057,0.33949523116844027,0.5263664710774902,5.813588185319837,145.10658049340404,61.07631515961304
26.85,80.95,4,94,0.21746286881432753,0.27144549210561075,0.3767584240662305,0.33759913046638923,0.013065546344254003,0.04082257935682216,0.5642583633503951,0.0464507919767926,26.8,21.873732546341685,20.5,0.4,27.076207430434756,4.9262674536583155,0.6181464890514713,0.7825371311856725,0.34023559008751636,18.766560405362902,14.372274605280538,14.994304272104968
28.61,77.2,11,319,0.5879619667426759,0.19732310160927843,0.3976570723351631,0.24145482568883123,0.054541882663338766,0.04985299047113989,0.7953902336730656,0.05831372169607386,19.4,16.269544977350186,10.2,0.0,21.883812488589488,3.1304550226498122,0.8997851068075442,0.41203803325732413,1.059070038745006,2.602855467648201,9.86615508046392,53.96710016049096
26.85,80.95,9,246,0.7019882323368636,0.35637159805899354,0.216064868603432,0.18777724447719543,0.010694683418325716,0.010352040234556208,0.3180965490993846,0.054552047177265396,30.95,25.186430849911474,17.1,0.0,31.325900359464583,5.763569150088525,0.3391432727522665,0.2980117676631364,0.2191591928043309,5.973771823767784,17.818579902949676,66.44327834414244
13.08,80.27,6,180,0.47146315662731053,0.46120081129498525,0.35500122555271296,0.3595698457868022,0.042521159920137955,0.013949712249250373,0.7684333672268343,0.02100516062811922,31.85,27.1526238172725,17.3,0.9,34.81445101415547,4.697376182727503,0.8249042393962226,0.5285368433726895,0.5460659080368466,15.775452860954452,24.860040564749262,39.95491874699501
13.08,80.27,9,268,0.7470727794349599,0.1928842525998479,0.37124011778241134,0.3946356967556035,0.026565904790181536,0.03438851769170361,1.0923617791231466,0.026838845971392994,29.1,25.32082226618028,14.2,9.2,30.706677765263514,3.779177733819722,1.1533162016050318,0.25292722056504013,0.8715359460843276,5.0622211243543696,28.044212629992394,66.81456400838391
19.07,72.87,2,44,0.5473634425685479,0.21857620651678264,0.3878752475035519,0.3074904520464946,0.036801802118694826,0.033203833259766315,0.9459340719002312,0.03952806299029092,27.849999999999998,23.97228808141484,24.0,0.0,28.376071767749615,3.8777119185851596,1.0159397072786922,0.45263655743145215,0.47870631844834677,9.895670728303966,10.928810325839132,48.5865352159249
28.61,77.2,7,195,0.726396064288705,0.3979136274425509,0.3257660824246926,0.23866232149301628,0.02018517941503813,0.024867107800890142,0.3330413892895609,0.0678720191613051,29.7,26.003221548058796,14.4,21.1,30.70495636428679,3.696778451941203,0.3780936765054892,0.27360393571129504,0.3177605138737247,5.527265804871817,62.095681372127544,67.86635999901017
13.08,80.27,6,152,0.6272067287338184,0.1937405380942949,0.6006945065888162,0.1864223040738749,0.043775317999995844,0.015019779053102415,1.1264496369981718,0.06869290558703013,32.6,27.23378073456635,22.5,0.0,32.76199149521945,5.366219265433653,1.18524473405127,0.37279327126618156,0.5815645124893918,13.319340652439443,9.687026904714745,58.99222679190434
13.08,80.27,2,46,0.7207491122437285,0.19814283918191436,0.4551994076396901,0.3170360439977634,0.042939457302920224,0.011009941481812313,0.6002300852450841,0.03788949719570382,25.4,23.28759629452297,16.6,0.0,28.13585108518999,2.1124037054770284,0.6541794840298167,0.2792508877562715,0.4669074701831079,4.070276034642042,9.907141959095718,65.73419034441758
13.08,80.27,3,89,0.5288866628355607,0.2357681920465268,0.6059451208641068,0.1943020747763503,0.042517027757020764,0.026240910674123943,1.1944477944385135,0.0378700864314928,28.15,25.454669930144185,22.9,0.0,28.757335219973577,2.695330069855814,1.2632057328696582,0.47111333716443926,0.6100402098651684,12.895051889566318,11.78840960232634,49.002624788029074
13.08,80.27,8,240,0.5982179925502021,0.27439678356419317,0.32204767602577034,0.34169410297554503,0.03494489054756225,0.011610843501928203,1.0264811243786212,0.04865191916115719,30.7,25.655400139514413,18.9,18.7,32.3209958493158,5.044599860485587,1.0730368584281116,0.40178200744979786,0.615529232460566,10.32023573854638,51.11983917820966,52.98791719550932
28.61,77.2,4,109,0.6125204611498924,0.49555691655883793,0.5004663835328041,0.10706685194196187,0.019669947535783012,0.02424607480737334,0.9861811303018206,0.020068564870687703,31.150000000000002,28.73759675894504,23.1,0.0,31.61256536312072,2.412403241054964,1.030097152644977,0.38747953885010755,0.4758692796536647,11.687819609767484,24.777845827941896,59.11070907615
13.08,80.27,4,107,0.5449477874808815,0.477814169587902,0.5446077068896483,0.3189335674852348,0.07419838487830215,0.04011746210879259,0.34791287370815466,0.03272009035801069,29.4,24.826707421411747,20.1,0.0,31.799517007123935,4.5732925785882514,0.4622287206952494,0.45505221251911854,0.359703069069158,13.337498546607218,23.8907084793951,48.11610739838345
19.07,72.87,9,253,0.5311354329971688,0.21408831072402715,0.5143378194213944,0.14123414341101792,0.06316207726994229,0.04286536053758603,1.1719133349960746,0.06720207253679895,27.25,24.002214001476396,18.4,5.5,28.947359574843173,3.2477859985236037,1.277940772803603,0.4688645670028312,0.8081685234741008,11.518523076751832,21.70441553620136,50.28886043149652
13.08,80.27,4,114,0.7014444181080617,0.5476658074427435,0.6480197084843778,0.13681996220054593,0.06790377048463127,0.02895428443575745,0.7268392376401597,0.02279463784585161,30.4,24.504417519934073,22.1,0.9,33.38647887144158,5.895582480065926,0.8236972925605484,0.2985555818919383,0.4725418593913729,10.652808203034407,29.183290372137176,67.40804256679525
26.85,80.95,3,75,0.20788412648677942,0.30324783453745885,0.672581925955055,0.24288214416100976,0.0718751934811449,0.027954330265871265,0.5816106714053403,0.04497404873387086,26.6,23.482978407536073,22.0,0.0,29.247314928049775,3.117021592463928,0.6814401951523564,0.7921158735132205,0.41608970576356047,22.563489943362097,15.162391726872942,15.930769765457747
19.07,72.87,5,146,0.5646165828083468,0.42415166571080376,0.6366176488208587,0.11216751447521787,0.054722768723499175,0.01651459874836192,0.783785969534861,0.030113528315065925,30.85,27.307388652318878,21.6,2.0,32.382648213408515,3.542611347681124,0.8550233370067222,0.4353834171916532,0.4716344259841295,14.56747346798074,25.20758328554019,54.21830799133033
19.07,72.87,2,33,0.243361721895789,0.2927735151089156,0.257414790168829,0.17141944170749535,0.024058127265295475,0.011014564873361775,0.9732459241567817,0.06032328419484934,28.549999999999997,23.834929329945822,19.9,0.0,30.52650608931004,4.715070670054175,1.008318616295439,0.756638278104211,0.537212445546094,18.706248071607632,14.63867575544578,20.907783355428993
26.85,80.95,6,181,0.4862374233022036,0.2095866100487396,0.6498408583835058,0.23759500854935056,0.02437944287795569,0.023625276428614776,0.3286707022890074,0.05392749407008753,27.9,21.960742313157926,14.5,28.9,28.10112397604312,5.939257686842073,0.3766754215955779,0.5137625766977965,0.32192609148633716,14.291623077581885,68.27933050243698,43.871842159233346
26.85,80.95,8,229,0.23971571224032878,0.3649431991810266,0.6994205758637927,0.13899064765118577,0.07774553759761027,0.024208526341241432,0.8279113019705965,0.049728832512616575,30.45,25.46042335926837,11.0,5.8,31.404842837609255,4.989576640731631,0.9298653659094482,0.7602842877596712,1.0408642744174061,24.449187242710835,29.847159959051332,21.191758271009164
28.61,77.2,11,321,0.7668625267903438,0.12256850450816795,0.43191507131572704,0.3570122936925126,0.027221820028682748,0.027858545080618247,0.4124387064289502,0.038451825983840136,20.55,17.68551573085508,9.9,0.0,21.42206709974229,2.8644842691449206,0.4675190715382512,0.23313747320965617,0.565563937247274,-1.9851049606303555,6.128425225408398,69.54600680518413
26.85,80.95,12,358,0.6123418758519349,0.5695430105978458,0.5882305356943878,0.32464147258978115,0.05877863410545243,0.01651641754672422,1.1748073915957427,0.04711198436948999,17.5,12.663600507450344,10.0,0.0,19.4985081947924,4.836399492549656,1.2501024432479193,0.3876581241480651,1.3805346001235148,2.1116015398235533,28.477150529892292,54.74135813339787
26.85,80.95,1,22,0.40765433742071583,0.5670442106779215,0.20229671510019542,0.3487596631747202,0.028663232280387245,0.03546412207223909,0.5748077719308957,0.04356990925525675,15.6,12.186968855924832,10.5,0.0,16.87467207349841,3.413031144075168,0.6389351262835221,0.5923456625792842,0.7041587218416532,2.655738650430001,28.352210533896077,33.79024047857718
26.85,80.95,5,125,0.6575108231810415,0.14722753227589355,0.41241098734508613,0.11494992485151913,0.07977296984705581,0.03523341601574964,0.6962817473706856,0.05924500065578361,26.65,22.189875362923146,16.1,0.0,29.356612285589094,4.460124637076852,0.811288133233491,0.3424891768189585,0.662610738070306,6.530768863696348,7.361376613794677,63.45208382107377
26.85,80.95,3,74,0.32016739090168084,0.3416389803386901,0.3725293562053535,0.22643806560944846,0.01465466384368595,0.025426616504859664,0.5296882569986545,0.05628797987242378,25.4,19.534200018118796,15.9,0.0,28.045928822376098,5.865799981881203,0.5697695373472002,0.6798326090983191,0.39593340974698876,15.234050481715942,17.081949016934505,27.48797777797911
26.85,80.95,6,162,0.6277170693159767,0.5515950321560003,0.2619550880144048,0.16472018185819315,0.0790443926281759,0.029398730330988027,0.4925542759846397,0.06404525903896206,36.1,30.122369413331548,26.1,0.0,37.350120672474965,5.977630586668454,0.6009973989438037,0.3722829306840233,0.33055969898184756,13.043075002407239,27.579751607800013,59.47730329443381
28.61,77.2,11,318,0.26624251801347,0.5672150427428042,0.5497233361655418,0.3060970081532497,0.028727164562574736,0.04148798644320258,0.9292903295528279,0.0458567627927895,19.65,14.864886818465624,9.8,0.0,22.514109330496723,4.785113181534374,0.9995054805586052,0.73375748198653,1.1104564614240902,14.089190620400334,28.36075213714021,20.502311638282006
28.61,77.2,5,130,0.4299499938543062,0.40532790896817406,0.5346387765809343,0.11577132297232413,0.04277550999711519,0.011219299632094813,0.991581035741056,0.0640274114111101,29.2,23.424108591065824,22.9,0.0,30.580849150074467,5.775891408934175,1.0455758453702662,0.5700500061456938,0.5083800832677541,16.222142695202496,20.2663954484087,40.67957292598414
28.61,77.2,10,274,0.3197019291192711,0.14560391264066233,0.33073794690680625,0.30720316121424346,0.06464698889394574,0.011324913348701915,0.7207580135827407,0.03545557138971978,27.9,25.232012469089135,19.5,0.0,30.459807192897177,2.667987530910864,0.7967299158253884,0.6802980708807289,0.5032628805977042,16.80426375335908,7.2801956320331165,25.826129687642236
28.61,77.2,12,357,0.7171744246239177,0.38496881532019445,0.4353405164830169,0.324805007726728,0.019425099764039073,0.011130468437382874,0.30076445843553634,0.030422071788438476,16.55,12.799622383045833,9.4,0.3,16.813454888361427,3.750377616954168,0.3313200266369583,0.2828255753760823,0.40927068862768845,-3.842791107378929,19.848440766009723,65.22134230785721
19.07,72.87,3,68,0.5562770230822911,0.3666362645789083,0.37604757637174574,0.18656990932922277,0.06262185466890657,0.04850452433503075,0.850394631078772,0.03356285223434329,29.8,25.93429568136718,22.4,0.0,31.72844622018714,3.8657043186328224,0.9615210100827093,0.4437229769177089,0.5315689555277171,11.49069893730487,18.331813228945414,51.896304121644654
13.08,80.27,5,122,0.3609226534130368,0.14695772663696496,0.4921251476716464,0.10433171192078239,0.01966674367580936,0.026851740928326755,0.3609231111987502,0.03947683471885212,26.450000000000003,22.60718847125398,22.2,27.8,29.226641515473666,3.8428115287460223,0.4074415958028863,0.6390773465869632,0.22204152604844576,16.08656432896746,62.94788633184825,34.00563110288803
26.85,80.95,5,147,0.6330573102238574,0.3892091076678935,0.21592150725621323,0.3392996592142404,0.04562557769784964,0.03396744504863644,0.3533406376474176,0.05336838496289572,28.849999999999998,25.927724672701455,12.8,0.1,30.213020908549737,2.922275327298543,0.4329336603939037,0.36694268977614264,0.4641840725981531,6.656402038411333,19.660455383394677,56.51973783810093
19.07,72.87,7,191,0.38595249106450075,0.3955540900777609,0.5036829903462504,0.185458268437267,0.032377167930030246,0.02276382634322792,1.0441540408682344,0.024201388826784687,27.35,23.389167766228052,22.7,3.5,29.806795984798274,3.9608322337719493,1.0992950351414925,0.6140475089354993,0.5294378861259063,16.075293966966967,26.777704503888042,34.88608373770474
19.07,72.87,8,239,0.45753517243026537,0.10257701378377101,0.351095617778892,0.18243710542266847,0.05714161274840312,0.03380002204769179,0.8185691781663177,0.05163757200456349,25.950000000000003,21.491029395326713,16.6,15.1,26.473898277268432,4.45897060467329,0.9095108129624125,0.5424648275697346,0.6597986444879476,10.702070488061489,35.32885068918855,42.10477513457317
19.07,72.87,9,252,0.5365716934903575,0.5380359236608789,0.23743042952525706,0.3802803173847541,0.027760945686227226,0.03455617684756039,0.8159793306728241,0.04382321443829022,27.25,23.343752090535876,18.1,15.9,29.448384932912248,3.906247909464124,0.8782964532066118,0.4634283065096425,0.5429881386300418,8.736668970415518,58.701796183043946,46.05156300134067
28.61,77.2,10,277,0.3318047353840402,0.1889828221107576,0.5633892287558978,0.23722210675105132,0.04176783115946158,0.039809089420390784,0.650848256065705,0.032823241562739115,26.349999999999998,23.944076192750007,21.1,0.0,28.214275706663187,2.405923807249991,0.7324251766455573,0.6681952646159598,0.42289879412615233,17.319032938036727,9.44914110553788,28.436031403382998
19.07,72.87,5,121,0.36990526699654985,0.4650668564164565,0.599063119076887,0.13990797794323573,0.0347264797195806,0.044526380739708375,0.8625618129695742,0.03947226593488245,28.15,24.998090784350037,15.9,2.1,30.302923876366464,3.1519092156499617,0.9418146734288633,0.6300947330034501,0.6758116131848761,18.05935034378231,27.453342820822826,34.19236714079027
19.07,72.87,5,123,0.3046987308366901,0.5543388256030631,0.5192441409908662,0.1419145056403649,0.05369391875967562,0.012623183113817521,0.556417207093369,0.04064745998880478,28.65,22.75603500012425,18.6,0.0,31.249316015708374,5.893964999875749,0.6227343089668621,0.6953012691633099,0.4196274982226353,19.751274289520474,27.716941280153158,27.63158297086171
26.85,80.95,10,297,0.2121588113613184,0.18767253997482006,0.5247334954156719,0.10231249373159511,0.015606526914755989,0.0429100938786335,0.5265098482406904,0.06516183375083842,24.6,19.648660834876196,8.1,0.0,25.134193985729144,4.951339165123805,0.5850264690340798,0.7878411886386816,0.804558350242366,18.72282880903591,9.383626998741002,19.169631261499937
26.85,80.95,11,311,0.6243551464422444,0.4106443887582337,0.21879970437477048,0.1894623885888145,0.03395055475083571,0.034400403329124564,1.0047993209445742,0.03455896838017526,23.05,20.653193906896426,11.2,0.0,23.067479561188733,2.3968060931035744,1.0731502790245346,0.37564485355775556,1.0454380409724924,1.9025865188369906,20.532219437911685,58.64626687244815
19.07,72.87,1,1,0.3098941276656292,0.20198435719955146,0.30685410305663646,0.12537934351243635,0.02627811035291344,0.026673752898214196,1.0367497449221534,0.030401226170247812,25.8,23.0955336901583,15.9,0.0,28.208124413962864,2.704466309841699,1.089701608173281,0.6901058723343708,0.7352921910301959,15.13415452478635,10.099217859977573,28.48182589631419
28.61,77.2,7,188,0.24271347918718672,0.35548543789479525,0.30667688451126024,0.23160210741852877,0.016043944867410544,0.029714206937858024,1.0899674880812962,0.055908881401325966,29.05,23.935756383824877,15.8,10.0,30.866490359400803,5.1142436161751235,1.1357256398865647,0.7572865208128132,0.7518143338661335,19.57031157731724,37.77427189473976,19.639305770348095
26.85,80.95,3,69,0.666273544793336,0.2225371414408688,0.25091494636391565,0.15418134886735654,0.06999628786236493,0.01223245246686389,0.5666123972674423,0.055057859165456684,23.15,18.984252958566536,7.9,0.0,25.02111800741446,4.1657470414334625,0.6488411375966711,0.333726455206664,1.0428040888540182,1.6022785220634148,11.12685707204344,63.543727501986474
13.08,80.27,3,66,0.20014790332755972,0.40226947026864524,0.35851824535676513,0.26377333106754414,0.06827477758316969,0.025787781181965105,0.9182678092350455,0.0463843758559824,26.2,20.517996161188034,16.7,0.0,26.259969230492715,5.682003838811966,1.0123303680001803,0.7998520966724403,0.7286381362816515,18.558736122888675,20.11347351343226,14.739323711405088
19.07,72.87,11,323,0.3300777755530878,0.5520036887349413,0.3735171021127236,0.3181515746338106,0.023294676885738407,0.044024920214846705,1.178748400692311,0.034804483235405845,26.549999999999997,21.514851507144517,17.5,0.0,28.54211489082625,5.03514849285548,1.2460679977928961,0.6699222244469122,0.7653260648616093,15.670472221782475,27.600184436747067,26.64474606263257
26.85,80.95,5,135,0.7043992868938792,0.5164759541777182,0.38734222736155066,0.19624105790348487,0.022184625799225116,0.015166366438341825,1.1747416676802838,0.06255089002496654,32.6,27.35716833055326,20.0,0.0,34.09218823036871,5.2428316694467405,1.2120926599178508,0.2956007131061208,0.6340875367459535,9.269100135909746,25.82379770888591,66.51510753131822
28.61,77.2,5,125,0.7210687233059424,0.38780860416296903,0.4377732138053943,0.33304633159656316,0.045335313089881396,0.023117282752241123,0.3301216595157462,0.06452138142217914,25.700000000000003,20.01046810956153,13.5,5.4,25.771995682345118,5.689531890438474,0.3985742553578687,0.2789312766940576,0.40496027891475034,3.3272691435792083,30.190430208148452,65.44594569866298
13.08,80.27,3,60,0.5297117069575802,0.25031837616056685,0.2639740197212231,0.31635344000374177,0.012314002384674826,0.014981003698617674,1.1414326852106262,0.04342785016280899,27.8,22.360334030849614,17.3,0.0,28.387279899874375,5.439665969150386,1.1687276912939188,0.4702882930424198,0.6891253391157348,9.164572958447136,12.515918808028342,46.644101895683185
26.85,80.95,3,87,0.41110295012963416,0.2623803609424409,0.6149522646231178,0.24335429459918176,0.06122856461713287,0.01389920302096102,1.18066470054899,0.054543129233891645,24.8,21.445928629583264,19.8,0.0,24.899424945385782,3.3540713704167366,1.255792468187084,0.5888970498703658,0.718688200131935,13.686261625957888,13.119018047122044,36.243209120979785
26.85,80.95,1,24,0.506494946588772,0.5506104309226347,0.6667573568167013,0.148622474918805,0.03939854174652458,0.04736186920508187,1.0851349950160996,0.05882317019788155,19.55,16.601523784299843,15.6,0.0,19.633828849430145,2.9484762157001576,1.171895405967706,0.49350505341122797,0.8424830112387542,7.137873825332896,27.530521546131737,47.6770451605011
26.85,80.95,5,121,0.5265782476934769,0.14507491973444656,0.4332521999499612,0.29861055977413403,0.05384107370014954,0.046036252044733224,0.5385133627807545,0.025211877119869996,23.8,19.47040241853888,20.9,5.3,26.33983464390165,4.329597581461119,0.6383906885256372,0.47342175230652306,0.40390872078911794,8.337124961865797,17.853745986722327,46.68561357386501
13.08,80.27,2,51,0.7247013372463237,0.2582167561239257,0.6547066379251129,0.16860168774047676,0.03482731907993437,0.02890023732829879,0.36251434184322606,0.026390688728291162,25.6,22.618190160666774,14.4,0.0,25.831924759826506,2.981809839333227,0.4262418982514592,0.2752986627536763,0.3833450924502555,5.355603689809367,12.910837806196284,69.09809996982283
28.61,77.2,2,58,0.795026912355528,0.13635195171858241,0.695639857012133,0.3241985447841856,0.07442416707789129,0.024711623040762933,0.49654778504920316,0.037882489000257175,22.7,18.569958038755537,15.0,0.0,23.802034789476842,4.130041961244462,0.5956835751678574,0.20497308764447197,0.5506789346184512,1.5962016362985416,6.8175975859291205,73.01872033986909
13.08,80.27,10,284,0.3559882130047571,0.44945674077282227,0.6705410875763496,0.3384309862755547,0.05289923599765079,0.022544334117912852,0.6880260204415813,0.0339707191227859,27.95,24.25007033194579,11.8,0.2,30.68263856424938,3.69992966805421,0.763469590557145,0.6440117869952429,0.7753897287115247,19.205556054895595,22.872837038641112,28.83020157496461
26.85,80.95,4,101,0.3202005619152753,0.3696222949201614,0.5368534190807482,0.3164093885330303,0.06471186002278012,0.018296235293199285,1.1196196153249875,0.056635102274501144,27.85,23.208045530156152,24.7,0.0,29.20550346020398,4.641954469843849,1.202627710640967,0.6797994380847248,0.5644357222697565,18.449168371410416,18.48111474600807,25.691868420866925
19.07,72.87,4,98,0.2059850850114686,0.3646973606142834,0.6370739515929379,0.35379006989136486,0.04870856521865839,0.011706653524382063,0.3898584602700419,0.03806037468591792,30.3,26.33472266203858,17.1,0.0,31.98842110061872,3.965277337961421,0.45027367901308235,0.7940149149885314,0.3481753918199957,24.93771329577094,18.234868030714168,13.522707103319563
13.08,80.27,11,334,0.36073331732475666,0.396389790882811,0.39043640711300104,0.3526514855622209,0.07833974911007592,0.030158889489742404,0.5566294266113871,0.051740705659637225,25.25,19.685563690932852,15.0,13.5,26.95786621993058,5.564436309067148,0.6651280652112055,0.6392666826752433,0.607980488920692,13.794724417366485,46.81948954414055,29.020302021231245
28.61,77.2,10,288,0.2300633848671432,0.26480437043268623,0.5975732636396252,0.13924358198793169,0.01341043838047275,0.01600115166275552,0.6476006228008738,0.053449409267400015,28.0,25.01977828337913,15.6,0.1,28.040955983748113,2.9802217166208713,0.6770122128441021,0.7699366151328568,0.4594069194493032,21.48611788550639,13.44021852163431,20.221466846955686
13.08,80.27,10,283,0.4870045722592824,0.5434212860373722,0.26308232079999017,0.31557796552043493,0.05309931080656752,0.04989886918743064,1.197678100461547,0.05012293735927672,28.799999999999997,23.59831614489311,13.5,0.6,29.8638202714288,5.201683855106886,1.3006762804555452,0.5129954277407176,1.0927375926697507,11.379832121650072,28.371064301868607,42.38889791551954
13.08,80.27,10,297,0.5203312414813906,0.5966365969462392,0.49447687427328496,0.2438753213009056,0.03968695664505428,0.03953848882923657,1.1809238198955365,0.06772053048229544,28.150000000000002,23.71177402166477,17.9,0.1,28.43947778225371,4.4382259783352325,1.2601492653698274,0.47966875851860935,0.7796543585140878,11.941674832967246,30.031829847311958,47.15561772212095
13.08,80.27,9,249,0.21772260533414922,0.49804911105443206,0.2062440122462902,0.1582819854726222,0.0676475088589367,0.048497199793147934,0.8824333799027457,0.03014963398889899,29.5,24.927136262736028,19.3,6.4,29.59744702370178,4.572863737263972,0.9985780885548303,0.7822773946658508,0.641119542849519,19.15999606954896,37.7024555527216,18.60662082396248
19.07,72.87,1,2,0.6340355892548015,0.2630179063913082,0.34013771793549974,0.220139507227922,0.020830014768025488,0.027457857734603575,0.769321715034643,0.06183342922358375,22.8,17.912501710640782,16.9,0.0,23.00034531847312,4.887498289359218,0.817609587537272,0.3659644107451985,0.5278969153274676,2.680413097252888,13.150895319565409,59.00076878092172
13.08,80.27,8,226,0.7397887081332554,0.30954788932202815,0.5146939016785562,0.21642156466229,0.05101942646563084,0.029564982342050045,0.5650676099096184,0.048838063174867795,29.65,26.47225696283058,18.8,11.4,30.51951232461961,3.1777430371694173,0.6456520187172993,0.26021129186674463,0.4352856338824155,6.934131470173785,38.277394466101406,69.65043952007974
19.07,72.87,10,278,0.3449971314317741,0.1176745724757309,0.6418939036303264,0.3135552339746514,0.07153670820546595,0.029697451112248942,0.5954558468490457,0.05493011844425733,27.3,22.454876895187432,15.8,0.1,27.409187075799068,4.8451231048125685,0.6966900061667607,0.6550028685682259,0.584586848061538,17.941781216089762,6.083728623786546,28.22860846368438
28.61,77.2,9,246,0.312273220595211,0.3622898539465442,0.6864788256715252,0.263461465125653,0.02018664425057392,0.0357956104932807,0.35216569886890076,0.0490068252865134,31.5,26.34548369765989,22.0,0.0,33.36121439556515,5.1545163023401095,0.40814795361275535,0.687726779404789,0.23058744046892007,23.254955957528463,18.11449269732721,25.95809275700804
